name,rating,age,gender,country
"Sakalauskas,",2315,53,M,LTU
"Vardanyan,",2312,23,M,LTU
"Mickevicius,",2295,43,M,LTU
"Asauskas,",2284,42,M,LTU
"Novikov,",2278,66,M,LTU
"Setkauskas,",2271,31,M,LTU
"Bucinskas,",2261,43,M,LTU
"Indriunas,",2257,19,M,LTU
"Solys,",2254,63,M,LTU
"Limontas,",2241,40,M,LTU
"Tvarijonas,",2228,28,M,LTU
"Vaicekauskas,",2219,29,M,LTU
"Nainys,",2215,15,M,LTU
"Kudzma,",2213,56,M,LTU
"Steponavicius,",2210,46,M,LTU
"Bazilius,",2206,15,M,LTU
"Bastys,",2195,43,M,LTU
"Zujev,",2194,45,M,LTU
"Dambrauskas,",2186,62,M,LTU
"Martynkova,",2181,24,M,LTU
"Juknis,",2180,38,M,LTU
"Baliasnyj,",2174,59,M,LTU
"Vanagas,",2173,28,M,LTU
"Viskelis,",2164,52,M,LTU
"Zaksaite,",2157,39,M,LTU
"Kalvaitis,",2153,37,M,LTU
"Butvilas,",2153,21,M,LTU
"Bieliauskas,",2152,37,M,LTU
"Limontaite,",2151,37,M,LTU
"Povilaitis,",2146,19,M,LTU
"Greicius,",2127,19,M,LTU
"Lasinskas,",2112,54,M,LTU
"Morkunas,",2107,15,M,LTU
"Rudzkis,",2105,17,M,LTU
"Rimeikis,",2100,32,M,LTU
"Valantiejus,",2100,39,M,LTU
"Eigminas,",2094,25,M,LTU
"Drozdov,",2093,67,M,LTU
"Baginskaite,",2091,57,M,LTU
"Armonaitis,",2089,36,M,LTU
"Belevicius,",2075,50,M,LTU
"Zukauskas,",2072,24,M,LTU
"Valiunas,",2066,63,M,LTU
"Ceponis,",2064,28,M,LTU
"Vasylius,",2064,35,M,LTU
"Babrauskas,",2063,51,M,LTU
"Gavenavicius,",2063,16,M,LTU
"Prigodin,",2048,31,M,LTU
"Ziogas,",2037,39,M,LTU
"Jankunas,",2035,32,M,LTU
"Svitojus,",2034,27,M,LTU
"Batyte,",2028,44,M,LTU
"Grybkauskas,",2028,14,M,LTU
"Posaskov,",2023,19,M,LTU
"Jakubauskas,",2017,47,M,LTU
"Lukosius,",2017,53,M,LTU
"Kaspute,",2011,40,M,LTU
"Pazeriene,",2009,39,M,LTU
"Ser,",2009,15,M,LTU
"Sibajeva,",2008,22,M,LTU
"Sarauskas,",2006,22,M,LTU
"Likatavicius,",2005,20,M,LTU
"Vedrickiene,",2004,38,M,LTU
"Ruksenas,",1999,55,M,LTU
"Simkunaite,",1997,22,M,LTU
"Vaskevicius,",1993,22,M,LTU
"Maziukas,",1992,21,M,LTU
"Kasparavicius,",1990,65,M,LTU
"Dijokas,",1980,60,M,LTU
"Jalanskij,",1979,68,M,LTU
"Sumskis,",1979,54,M,LTU
"Bagdanskis,",1977,20,M,LTU
"Zvirblis,",1974,52,M,LTU
"Sciupokas,",1972,71,M,LTU
"Martinkus,",1961,58,M,LTU
"Giedraitis,",1956,42,M,LTU
"Martynkova,",2181,24,F,LTU
"Zaksaite,",2157,39,F,LTU
"Limontaite,",2151,37,F,LTU
"Baginskaite,",2091,57,F,LTU
"Batyte,",2028,44,F,LTU
"Kaspute,",2011,40,F,LTU
"Pazeriene,",2009,39,F,LTU
"Sibajeva,",2008,22,F,LTU
"Vedrickiene,",2004,38,F,LTU
"Simkunaite,",1997,22,F,LTU
"Norinkeviciute,",1952,57,F,LTU
"Savickiene,",1939,36,F,LTU
"Semonaviciute,",1933,25,F,LTU
"Baliuniene,",1930,64,F,LTU
"Gaizauskaite,",1910,27,F,LTU
"Mickunaite,",1907,16,F,LTU
"Jakaityte,",1905,37,F,LTU
"Perminaite,",1888,23,F,LTU
"Sukyte,",1882,18,F,LTU
"Buriene,",1852,68,F,LTU
"Butvilaite,",1836,25,F,LTU
"Maciuityte,",1831,26,F,LTU
"Bajoraite,",1825,59,F,LTU
"Budiak,",1775,13,F,LTU
"Saumaniene,",1772,63,F,LTU
"Rudzinskaite,",1771,14,F,LTU
"Radzvilaviciene,",1769,57,F,LTU
"Meskeniene,",1768,48,F,LTU
"Fokaite,",1767,25,F,LTU
"Semonaviciute,",1755,23,F,LTU
"Perminaite,",1743,20,F,LTU
"Balciunaite,",1735,19,F,LTU
"Benkunskiene,",1723,59,F,LTU
"Bespalova,",1718,24,F,LTU
"Cibulskyte,",1717,16,F,LTU
"Staskeviciute,",1716,21,F,LTU
"Budre,",1709,52,F,LTU
"Plutaite,",1707,21,F,LTU
"Maurutyte,",1689,14,F,LTU
"Griksaite,",1684,18,F,LTU
"Karsokaite,",1664,68,F,LTU
"Ovcinikova,",1657,14,F,LTU
"Griksaite,",1648,17,F,LTU
"Bogomolnikova,",1628,11,F,LTU
"Januseviciute,",1628,74,F,LTU
"Alionyte,",1626,15,F,LTU
"Scipokaite,",1623,16,F,LTU
"Marcinkeviciene,",1621,58,F,LTU
"Kontrimaite,",1616,15,F,LTU
"Jaskuniene,",1611,54,F,LTU
"Strokova,",1598,16,F,LTU
"Skerute,",1582,84,F,LTU
"Cumacenko,",1579,14,F,LTU
"Sergeeva,",1578,12,F,LTU
"Gedvilaite,",1577,17,F,LTU
"Borisovaite,",1576,22,F,LTU
"Mikulinaite,",1564,15,F,LTU
"Vazneviciute,",1564,59,F,LTU
"Morkunaite,",1559,18,F,LTU
"Perazzo,",1555,18,F,LTU
"Zonyte,",1554,13,F,LTU
"Isajevaite,",1551,17,F,LTU
"Alejunaite,",1550,11,F,LTU
"Petchenko,",1550,11,F,LTU
"Liobikaite,",1543,11,F,LTU
"Tomkute,",1533,14,F,LTU
"Ratkeviciute,",1512,17,F,LTU
"Karaliute,",1506,16,F,LTU
"Miliute,",1504,12,F,LTU
"Deviatkova,",1503,10,F,LTU
"Komarova,",1450,12,F,LTU
"Isajevaite,",1447,13,F,LTU
"Petronyte,",1446,15,F,LTU
"Zutaute,",1437,14,F,LTU
"Griksaite,",1437,13,F,LTU
"Paliulyte,",1411,15,F,LTU
"Racickaite,",1407,16,F,LTU
"Ser,",1405,9,F,LTU
"Seifert,",1402,12,F,LTU
"Maciokaite,",1401,16,F,LTU
"Mickute,",0,14,F,LTU
"Serbinova,",0,15,F,LTU
"Wiedenkeller,",2384,61,M,LUX
"Linster,",2257,35,M,LUX
"Berend,",2246,59,M,LUX
"Brittner,",2237,53,M,LUX
"Wagener,",2236,48,M,LUX
"Wagener,",2228,48,M,LUX
"Berend,",2225,59,M,LUX
"Huberty,",2223,50,M,LUX
"Bakalarz,",2209,64,M,LUX
"Daubenfeld,",2175,39,M,LUX
"Hartung,",2164,45,M,LUX
"Aghabekian,",2162,38,M,LUX
"Carafizi,",2156,43,M,LUX
"Jeitz,",2152,38,M,LUX
"Weber,",2150,65,M,LUX
"Ocantos,",2123,43,M,LUX
"Mertens,",2114,56,M,LUX
"Steil-Antoni,",2088,35,M,LUX
"Gaspar,",2070,70,M,LUX
"Baudot,",2069,58,M,LUX
"Hoegener,",2056,42,M,LUX
"Jacques,",2055,59,M,LUX
"Maltezeanu,",2055,25,M,LUX
"Gengler,",2054,43,M,LUX
"Dahdah,",2044,42,M,LUX
"Atashpendar,",2035,33,M,LUX
"Bourg,",2029,16,M,LUX
Cervino,2025,37,M,LUX
"Schlueter,",2025,63,M,LUX
"Karp,",2024,61,M,LUX
"Witters,",2022,61,M,LUX
"Felfel,",2014,29,M,LUX
"Ackermann,",2009,59,M,LUX
"Mossong,",2007,74,M,LUX
"Sailer,",2003,70,M,LUX
"Weber,",1999,70,M,LUX
"Waligora,",1999,19,M,LUX
"Schartz,",1995,53,M,LUX
"Sparwel,",1990,52,M,LUX
"Klauner,",1985,65,M,LUX
"Elbeshausen,",1981,60,M,LUX
"Benismail-Schneider,",1980,17,M,LUX
"Dishman,",1978,22,M,LUX
"Oberweis,",1977,60,M,LUX
"Hoffmann,",1977,68,M,LUX
"Stern,",1975,64,M,LUX
"Weidig,",1975,52,M,LUX
"Adam,",1974,45,M,LUX
"Muller,",1972,42,M,LUX
"Kara,",1971,41,M,LUX
"Frappini,",1969,19,M,LUX
"Zeihen,",1966,15,M,LUX
"Kalmes,",1965,52,M,LUX
"Verlaine,",1962,43,M,LUX
"Greeuw,",1960,39,M,LUX
"Meurin,",1952,31,M,LUX
"Christen,",1952,69,M,LUX
"Rota,",1951,58,M,LUX
"Goerens,",1951,70,M,LUX
"Krier,",1950,29,M,LUX
"Sadler,",1950,22,M,LUX
"Meisch,",1946,28,M,LUX
"Wagener,",1944,54,M,LUX
"Putz,",1941,26,M,LUX
"Maurice,",1941,55,M,LUX
"Nestler,",1939,56,M,LUX
"Basinas,",1938,18,M,LUX
"Flaunet,",1937,25,M,LUX
"Kaber,",1936,54,M,LUX
"Grassitelli,",1934,37,M,LUX
Lopez,1933,26,M,LUX
"Philippe,",1932,36,M,LUX
"Obertin,",1930,73,M,LUX
"Plard,",1929,15,M,LUX
"Peiffer,",1928,55,M,LUX
"Miltgen,",1924,27,M,LUX
"Karp,",1922,63,M,LUX
"Bakalarz,",1922,60,M,LUX
"Neuman,",1920,54,M,LUX
"Fadil,",1918,41,M,LUX
"Hoffmann,",1910,35,M,LUX
"Steil-Antoni,",1905,31,M,LUX
"Birtz,",1904,54,M,LUX
"Esmer,",1899,15,M,LUX
"Francois,",1897,32,M,LUX
"Schuller,",1896,68,M,LUX
"Mauquoi,",1894,68,M,LUX
"Corbin,",1891,79,M,LUX
"Mircea,",1885,46,M,LUX
"Schammo,",1885,82,M,LUX
"Schwab,",1882,62,M,LUX
"Valaize,",1882,37,M,LUX
"Jadin,",1880,53,M,LUX
"Kremer,",1878,30,M,LUX
"Baskewitsch,",1876,65,M,LUX
"Spartz,",1865,59,M,LUX
"Sivashankar,",1864,14,M,LUX
"Ludewig,",1862,73,M,LUX
"Karp,",1860,55,M,LUX
"Schockmel,",1859,68,M,LUX
"Wagener,",2236,48,F,LUX
"Berend,",2225,59,F,LUX
"Aghabekian,",2162,38,F,LUX
"Steil-Antoni,",2088,35,F,LUX
"Greeuw,",1960,39,F,LUX
"Bakalarz,",1922,60,F,LUX
"Kremer,",1878,30,F,LUX
"Sivashankar,",1864,14,F,LUX
"Reding,",1837,17,F,LUX
"Lyon,",1819,17,F,LUX
"Clement,",1521,14,F,LUX
"Sivashankar,",1403,8,F,LUX
"Li,",2030,31,M,MAC
"Celis,",1935,30,M,MAC
"Mak,",1915,33,M,MAC
"Wong,",1806,34,M,MAC
Leong,1799,17,M,MAC
LEONG,1704,20,M,MAC
Wang,1601,17,M,MAC
Li,1597,15,M,MAC
"Muhammed,",2089,30,M,MDV
"Mohamed,",1901,48,M,MDV
Mujahid,1837,19,M,MDV
Abdul,1824,55,M,MDV
Hussain,,0,M,MDV
Ahmed,1736,44,M,MDV
Ahmed,1735,44,M,MDV
Mohamed,1728,20,M,MDV
Aminath,1720,14,M,MDV
"Zaheen,",1714,56,M,MDV
Ibrahim,1681,38,M,MDV
"Farooq,",1662,29,M,MDV
Mohamed,1638,46,M,MDV
Ahmed,1626,22,M,MDV
Nihaya,1621,25,M,MDV
Looth,1599,16,M,MDV
Aishath,1595,13,M,MDV
Akil,1594,16,M,MDV
Mohamed,1590,19,M,MDV
Ahmed,1584,15,M,MDV
Ikaan,1564,16,M,MDV
Shinan,1546,16,M,MDV
Meekal,1544,16,M,MDV
Ahmed,1535,16,M,MDV
Zawl,1532,13,M,MDV
Yoosuf,1521,16,M,MDV
Mohamed,1520,17,M,MDV
Mohamed,1509,13,M,MDV
"Nuha,",1506,19,M,MDV
Humaiz,1502,15,M,MDV
"Jinah,",1502,13,M,MDV
Jadulla,1497,51,M,MDV
Aiman,1489,24,M,MDV
Mohamed,1485,43,M,MDV
Mohamed,1483,73,M,MDV
Aini,1472,16,M,MDV
Ibrahim,1472,14,M,MDV
Mohamed,1458,13,M,MDV
Mohamed,1456,11,M,MDV
Aishath,1455,18,M,MDV
Mohamed,1450,15,M,MDV
Mariyam,1442,19,M,MDV
Mohamed,1442,14,M,MDV
Kaif,1433,17,M,MDV
"Mohamed,",1425,13,M,MDV
Fathmath,1408,14,M,MDV
Aishath,0,17,M,MDV
"Aishath,",0,21,M,MDV
Eana,0,13,M,MDV
Mohamed,0,12,M,MDV
Muqsith,0,13,M,MDV
"Shahudha,",,0,M,MDV
Aminath,1720,14,F,MDV
Nihaya,1621,25,F,MDV
Aishath,1595,13,F,MDV
"Nuha,",1506,19,F,MDV
Aini,1472,16,F,MDV
Aishath,1455,18,F,MDV
Mariyam,1442,19,F,MDV
Fathmath,1408,14,F,MDV
Aishath,0,17,F,MDV
"Aishath,",0,21,F,MDV
Eana,0,13,F,MDV
"Shahudha,",,0,F,MDV
"Diallo,",1534,53,M,MLI
"Sorensen,",2239,61,M,MLT
"Mizzi,",2214,18,M,MLT
"Verkasalo,",2167,42,M,MLT
"Pace,",2150,45,M,MLT
"Mifsud,",2135,45,M,MLT
"Novak,",2134,40,M,MLT
"Grech,",2093,61,M,MLT
"Zerafa,",2085,35,M,MLT
"Darmanin,",2065,30,M,MLT
"Psaila,",2038,40,M,MLT
"Portelli,",2030,13,M,MLT
"Zerafa,",2017,36,M,MLT
Cilia,1994,47,M,MLT
"Vella,",1958,53,M,MLT
"Beulertz,",1952,64,M,MLT
"Pala,",1928,33,M,MLT
"Farah,",1886,39,M,MLT
"Djokic,",1869,28,M,MLT
"Stefanovic,",,0,M,MLT
"Lukin,",1849,46,M,MLT
Sammut,1844,60,M,MLT
"Thake,",1842,61,M,MLT
"Psaila,",1829,68,M,MLT
"Mizzi,",1824,24,M,MLT
"Ghitza,",1820,44,M,MLT
"Saliba,",1817,37,M,MLT
"Richards,",1808,58,M,MLT
"Saliba,",1806,32,M,MLT
"Gatt,",1796,21,M,MLT
"Zammit,",1785,20,M,MLT
"Baker,",1772,76,M,MLT
"Muthukumar,",1764,49,M,MLT
"Thornton,",1759,47,M,MLT
"Masmaliyev,",1750,32,M,MLT
"Stagno,",1740,18,M,MLT
"Refalo,",1736,59,M,MLT
"Ibrahim,",1726,58,M,MLT
"Dobbin,",1724,19,M,MLT
Grima,1722,14,M,MLT
"Farrugia,",1717,25,M,MLT
"Grech,",1708,34,M,MLT
"Grech,",1704,38,M,MLT
"Farrugia,",1701,57,M,MLT
"Abela,",1692,26,M,MLT
"Licari,",1667,45,M,MLT
"Aquilina,",1663,14,M,MLT
"Buckle,",1651,24,M,MLT
"Schembri,",,0,M,MLT
"Gatt,",1643,54,M,MLT
"Lin,",1634,15,M,MLT
"Psaila,",1633,17,M,MLT
"Grima,",1632,38,M,MLT
"Sammut,",1622,73,M,MLT
"Haber,",1622,54,M,MLT
"Simic,",1621,37,M,MLT
"Falzon,",1612,15,M,MLT
Padron,1608,33,M,MLT
"Miceli-Farrugia,",1606,26,M,MLT
"Zangrilli,",1598,14,M,MLT
"Djokic,",1597,34,M,MLT
"Mamo,",1596,79,M,MLT
"Gauci,",1593,13,M,MLT
Abdilla,1592,19,M,MLT
"Sigona,",1591,18,M,MLT
"Psaila,",1587,46,M,MLT
"Grech,",1586,15,M,MLT
"McKellar,",1583,65,M,MLT
"Portelli,",1580,24,M,MLT
Mallia,1575,60,M,MLT
"Refalo,",1568,11,M,MLT
"Gauci,",1555,14,M,MLT
Fenech,1554,24,M,MLT
"Aquilina,",1550,32,M,MLT
"Pellicano,",1549,48,M,MLT
"Reyansh,",1541,9,M,MLT
"Grech,",,0,M,MLT
"Spiteri,",1531,11,M,MLT
"Wang,",1524,12,M,MLT
"Momigliano,",1523,13,M,MLT
"Sacco,",1523,14,M,MLT
Borg,1522,7,M,MLT
Ahmad,1507,14,M,MLT
"Camilleri,",1505,22,M,MLT
Calleja,1490,13,M,MLT
"Thornton,",1490,13,M,MLT
"Spiteri,",1479,11,M,MLT
"Falzon,",1469,9,M,MLT
"Gauci,",1464,48,M,MLT
Cutajar,1455,13,M,MLT
Borg,1446,9,M,MLT
"Briffa,",1445,13,M,MLT
"Vella,",1443,13,M,MLT
"Attard,",1440,61,M,MLT
"Mallia,",1429,22,M,MLT
"Abela,",1413,14,M,MLT
"Pace,",1408,13,M,MLT
Busuttil,1406,71,M,MLT
"Borg,",0,14,M,MLT
"Pantovic,",0,17,M,MLT
"Ghitza,",1820,44,F,MLT
"Thornton,",1759,47,F,MLT
"Stagno,",1740,18,F,MLT
"Farrugia,",1717,25,F,MLT
"Miceli-Farrugia,",1606,26,F,MLT
"Psaila,",1587,46,F,MLT
"Portelli,",1580,24,F,MLT
"Wang,",1524,12,F,MLT
"Thornton,",1490,13,F,MLT
Borg,1446,9,F,MLT
"Borg,",0,14,F,MLT
Martinez,2607,25,M,MEX
Galaviz,2507,19,M,MEX
Obregon,2486,35,M,MEX
Gonzalez,2476,56,M,MEX
Hernandez,2457,54,M,MEX
Cori,2455,25,M,MEX
Ibarra,2422,35,M,MEX
Diaz,2411,30,M,MEX
Calderin,2396,57,M,MEX
Rojas,2365,32,M,MEX
Aldama,2364,55,M,MEX
Sandoval,2364,23,M,MEX
Figueredo,2331,36,M,MEX
Sanchez,2324,35,M,MEX
Fernandez,2305,36,M,MEX
Garcia,2296,35,M,MEX
Ramirez,2293,30,M,MEX
Maycock,2290,21,M,MEX
Gracia,2279,27,M,MEX
Torres,2277,29,M,MEX
Palma,2273,20,M,MEX
Gutierrez,2272,52,M,MEX
Montes,2256,17,M,MEX
Varela,2256,17,M,MEX
Dominguez,2254,44,M,MEX
Avila,2251,22,M,MEX
Lopez,2243,29,M,MEX
Cofre,2226,26,M,MEX
Ramirez,2222,41,M,MEX
Garcia,MEX,22,M,MEX
Zacarias,2219,16,M,MEX
Tello,2218,24,M,MEX
Morales,2215,34,M,MEX
Benitez,2214,31,M,MEX
Martin,,57,M,MEX
Capo,2196,38,M,MEX
Almeida,2195,58,M,MEX
Corrales,2192,35,M,MEX
Estrada,2192,52,M,MEX
Luna,2191,23,M,MEX
Hernandez,2189,56,M,MEX
Avila,2183,23,M,MEX
Montes,2174,28,M,MEX
Herrera,2169,57,M,MEX
Tapie,2169,36,M,MEX
Parra,2165,40,M,MEX
Limon,2162,23,M,MEX
Fernandez,2161,24,M,MEX
Blanco,2152,52,M,MEX
Rascon,2152,38,M,MEX
Paez,2146,46,M,MEX
Real,2145,24,M,MEX
Garcia,2142,36,M,MEX
May,2142,17,M,MEX
Perez,2142,47,M,MEX
Navarrete,2140,36,M,MEX
Fernandez,2136,44,M,MEX
Benavente,2136,29,M,MEX
Quiroga,2136,22,M,MEX
Gonzalez,2135,44,M,MEX
Canales,2133,41,M,MEX
Zavalza,2133,62,M,MEX
Fuentes,2130,26,M,MEX
Roque,2129,25,M,MEX
Blanco,2122,50,M,MEX
Hernandez,2120,38,M,MEX
Lares,MEX,54,M,MEX
Frey,2117,74,M,MEX
Gongora,2117,47,M,MEX
De,,25,M,MEX
Vega,2116,57,M,MEX
Villalba,2114,36,M,MEX
Garcia,2113,27,M,MEX
Paredes,2110,18,M,MEX
Turincio,2109,34,M,MEX
Gonzalez,2107,16,M,MEX
Miranda,2107,36,M,MEX
Gonzalez,2106,28,M,MEX
Lopez,2106,16,M,MEX
Paz,2105,36,M,MEX
Taylor,2103,19,M,MEX
Felix,2101,29,M,MEX
Molina,2101,25,M,MEX
Ramirez,2096,68,M,MEX
Vega,2096,64,M,MEX
Martinez,2093,12,M,MEX
"Rose,",2093,41,M,MEX
Contreras,2091,43,M,MEX
Galaviz,2091,50,M,MEX
Jorajuria,2091,20,M,MEX
Miranda,2091,32,M,MEX
Munoz,2089,25,M,MEX
Quiroga,2089,30,M,MEX
Guzman,2088,33,M,MEX
Galaviz,2087,18,M,MEX
Banuelos,2084,32,M,MEX
Esparza,2084,33,M,MEX
Rivera,2083,37,M,MEX
Lino,2074,34,M,MEX
Garmendez,2073,59,M,MEX
Corrales,2192,35,F,MEX
Fuentes,2130,26,F,MEX
Miranda,2107,36,F,MEX
Hernandez,2049,53,F,MEX
Montano,2001,15,F,MEX
Guillen,1996,25,F,MEX
Avila,1983,26,F,MEX
Hernandez,1980,18,F,MEX
Mendez,1948,29,F,MEX
Padilla,1941,33,F,MEX
Parkhurst,1932,28,F,MEX
Martinez,MEX,45,F,MEX
Guerrero,1927,50,F,MEX
Garcia,1923,16,F,MEX
Olea,1921,16,F,MEX
Aquino,1920,36,F,MEX
Aquino,1916,36,F,MEX
Avila,1905,25,F,MEX
Conde,1901,17,F,MEX
Aquino,1893,31,F,MEX
Montero,1893,35,F,MEX
Cabrera,1892,20,F,MEX
Mora,1884,26,F,MEX
Castellanos,1881,19,F,MEX
Carrillo,1866,20,F,MEX
Lopez,1864,22,F,MEX
Matu,1861,26,F,MEX
Ortega,1860,22,F,MEX
Salas,1855,23,F,MEX
Caballero,1851,20,F,MEX
Garcia,1846,17,F,MEX
Moysen,1843,45,F,MEX
Benitez,1839,26,F,MEX
Duarte,1839,13,F,MEX
Salas,1828,23,F,MEX
Reyes,1826,28,F,MEX
Diaz,1824,16,F,MEX
Coronado,1822,25,F,MEX
Villanueva,1821,34,F,MEX
Diaz,1818,29,F,MEX
Benito,1815,20,F,MEX
Carreras,1812,35,F,MEX
Santiago,1812,25,F,MEX
Mendez,1811,27,F,MEX
Balandran,1801,33,F,MEX
Galaviz,1797,14,F,MEX
De,MEX,18,F,MEX
De,MEX,32,F,MEX
Cabrera,1790,20,F,MEX
Guillen,1788,17,F,MEX
Galindo,1787,28,F,MEX
Tec,1786,17,F,MEX
Garcia,1783,17,F,MEX
Castillo,1782,19,F,MEX
Martha,1782,29,F,MEX
Huerta,1781,17,F,MEX
Mukul,1777,18,F,MEX
May,1774,15,F,MEX
Guzman,1772,11,F,MEX
Trujillo,1769,12,F,MEX
Castellanos,1768,17,F,MEX
Berzunza,MEX,32,F,MEX
Velarde,1767,17,F,MEX
Hernandez,1758,19,F,MEX
Cabrera,1752,20,F,MEX
Mateos,1752,21,F,MEX
Gomez,1751,17,F,MEX
Flores,1750,35,F,MEX
Gonzalez,1748,32,F,MEX
Telles,1747,14,F,MEX
Cruz,1747,34,F,MEX
Ibarra,1747,19,F,MEX
Fuentes,1746,64,F,MEX
Cervantes,1743,26,F,MEX
Herrera,1742,34,F,MEX
Romero,1740,22,F,MEX
Galaviz,1736,15,F,MEX
Gomez,1730,23,F,MEX
Macedo,1729,14,F,MEX
Montiel,1729,17,F,MEX
Mendoza,1728,21,F,MEX
Benitez,1725,29,F,MEX
Ocampo,1724,40,F,MEX
Parkhurst,1722,31,F,MEX
Gonzalez,1716,30,F,MEX
Martinez,1714,30,F,MEX
Arriaga,1713,29,F,MEX
Sanchez,1712,21,F,MEX
Cruz,1707,11,F,MEX
Ordonez,1707,13,F,MEX
Aguilar,1704,20,F,MEX
Pacheco,1704,11,F,MEX
Gomez,1702,14,F,MEX
Sarabia,1700,19,F,MEX
Colonia,1694,23,F,MEX
Ramirez,1693,21,F,MEX
Garcia,1692,20,F,MEX
Castro,1690,31,F,MEX
Esquivel,1690,18,F,MEX
Gonzalez,1690,18,F,MEX
"Bologan,",2600,53,M,MDA
"Iordachescu,",2566,47,M,MDA
"Lashkin,",2518,21,M,MDA
"Schitco,",2511,21,M,MDA
"Macovei,",2476,24,M,MDA
"Martinovici,",2464,21,M,MDA
"Ceres,",2462,20,M,MDA
"Vedmediuc,",2430,44,M,MDA
"Hamitevici,",2423,33,M,MDA
"Baltag,",2383,38,M,MDA
"Sanduleac,",2351,53,M,MDA
"Ogleznev,",2333,35,M,MDA
"Machidon,",2314,26,M,MDA
"Bocancea,",2314,36,M,MDA
"Soltanici,",2306,40,M,MDA
"Baranciuc,",2273,18,M,MDA
"Gostev,",2262,40,M,MDA
"Khruschiov,",2257,42,M,MDA
"Vavric,",2253,35,M,MDA
"Eletskikh,",2252,36,M,MDA
"Sapocinic,",2247,15,M,MDA
"Abramciuc,",2246,26,M,MDA
"Doncev,",2242,29,M,MDA
"Lauda,",2222,37,M,MDA
"Cebotari,",2183,18,M,MDA
"Bargan,",2175,45,M,MDA
"Gubin,",2147,13,M,MDA
"Gidicov,",2146,33,M,MDA
"Cojocari,",2141,23,M,MDA
"Lazo,",2134,40,M,MDA
"Hincu,",2124,27,M,MDA
"Sustov,",2115,17,M,MDA
"Prilepov,",2108,57,M,MDA
"Cusnariov,",2094,61,M,MDA
"Verbin,",2093,22,M,MDA
"Miron,",2090,17,M,MDA
"Saprikin,",2078,34,M,MDA
"Gitu,",2074,25,M,MDA
"Guretchii,",2058,14,M,MDA
"Partac,",2054,40,M,MDA
"Naidich,",2042,40,M,MDA
"Novac,",2034,15,M,MDA
"Banuh,",2031,34,M,MDA
"Scurtu,",2025,18,M,MDA
"Martinenco,",2023,45,M,MDA
"Caraseni,",2015,18,M,MDA
"Mihailova,",2014,20,M,MDA
"Bujac,",2007,16,M,MDA
"Chiriac,",1999,20,M,MDA
"Soilita,",1993,17,M,MDA
"Solcanean,",1991,56,M,MDA
"Sochirca,",1990,42,M,MDA
"Revencu,",1989,20,M,MDA
"Vancea,",1988,46,M,MDA
"Pavlenko,",1988,57,M,MDA
"Petrenko,",1986,50,M,MDA
"Petricenco,",1986,18,M,MDA
"Priseajniuc,",1979,19,M,MDA
"Sevciuc,",1973,31,M,MDA
"Talmaci,",1955,15,M,MDA
"Volcov,",1954,15,M,MDA
"Prociuc,",1951,42,M,MDA
"Nevednichy,",1950,85,M,MDA
"Grebeniuc,",1930,16,M,MDA
"Talmaci,",1929,19,M,MDA
"Skripnik,",1926,32,M,MDA
"Bargan,",1922,17,M,MDA
"Codreanu,",1920,17,M,MDA
"Dergausov,",1912,45,M,MDA
"Jimji,",1905,12,M,MDA
"Rascu,",1903,19,M,MDA
"Bejan,",1902,50,M,MDA
"Panfilii,",1890,20,M,MDA
"Starovoit,",1890,14,M,MDA
"Bitca,",1888,16,M,MDA
"Culicovschi,",1888,44,M,MDA
"Mindru,",1874,55,M,MDA
"Arsene,",1872,16,M,MDA
"Kruk,",1870,64,M,MDA
"Ivarlac,",1867,12,M,MDA
"Sarivan,",1860,38,M,MDA
"Bacalu,",1859,47,M,MDA
"Cecoi,",1857,16,M,MDA
"Tatarciuc,",1854,41,M,MDA
"Chendighilean,",1848,15,M,MDA
"Petrov,",1846,16,M,MDA
"Stancev,",1845,17,M,MDA
"Carasiov,",1845,17,M,MDA
"Stancev,",1839,14,M,MDA
"Crusca,",1838,14,M,MDA
"Paslari,",1836,58,M,MDA
"Martinenco,",1831,17,M,MDA
"Tuktamisova,",1825,17,M,MDA
"Pranitchi,",1824,32,M,MDA
"Padure,",1822,12,M,MDA
"Dimitroglo,Andrei",1815,35,M,MDA
"Buzdugan,",1809,20,M,MDA
"Crigan,",1804,50,M,MDA
"Chirpii,",1793,71,M,MDA
"Iachimov,",1792,17,M,MDA
"Hincu,",2124,27,F,MDA
"Verbin,",2093,22,F,MDA
"Gitu,",2074,25,F,MDA
"Partac,",2054,40,F,MDA
"Mihailova,",2014,20,F,MDA
"Petrenko,",1986,50,F,MDA
"Petricenco,",1986,18,F,MDA
"Grebeniuc,",1930,16,F,MDA
"Bargan,",1922,17,F,MDA
"Bitca,",1888,16,F,MDA
"Sarivan,",1860,38,F,MDA
"Chendighilean,",1848,15,F,MDA
"Tuktamisova,",1825,17,F,MDA
"Crigan,",1804,50,F,MDA
"Dulteva,",1780,17,F,MDA
"Kichuk,",1757,59,F,MDA
"Golban,",1748,57,F,MDA
"Chireacova,",1740,16,F,MDA
"Comarnitcaia,",1692,14,F,MDA
"Ceruta,",1679,14,F,MDA
"Dabija,",1678,17,F,MDA
"Iastrebceac,",1675,15,F,MDA
"Turcanu,",1666,12,F,MDA
"Robu,",1646,19,F,MDA
"Velikoglo,",1638,16,F,MDA
"Chiosa,",1622,13,F,MDA
"Poleacova,",1618,12,F,MDA
"Laricov,",1611,16,F,MDA
